,uf_0,uf_1,uf_2,uf_3,uf_4,if_0,uf_5,uf_6,uf_7,uf_8,uf_9,uf_10,uf_11,uf_12,uf_13,uf_14,uf_15,uf_16,label
2308,-1,-1,0,8,3,7,0,2,1,1,2723,-1.0,0,2,0.095238095,0.099009901,1.0,3,0
2309,-1,-1,-1,-1,-1,2,-1,3,0,1,1550,-1.0,0,0,0.084745763,0.1,1.0,8,0
2310,-1,-1,0,7,-1,12,4,1,14,1,200,0.0,500,0,0.064935065,0.098039216,1.9090909090909087,44,0
2311,0,-1,0,1,-1,10,3,1,3,2,1538,0.15384615384615385,0,0,0.057803468,0.081967213,1.2105263157894737,7,0
2312,-1,-1,-1,-1,-1,3,-1,1,3,1,698,-1.0,14605,0,0.096153846,0.09433962300000001,1.3157894736842106,27,0
2313,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2314,0,-1,-1,-1,-1,8,3,2,2,1,1290,-1.0,0,0,0.099009901,0.09433962300000001,1.0,5,0
2315,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2316,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2317,-1,-1,-1,-1,-1,3,-1,1,1,1,2018,0.0,0,3,0.058139535,0.1,1.1666666666666667,16,0
2318,3,-1,3,9,-1,8,-1,2,1,1,11,0.14166666666666666,0,1,0.065789474,0.06329113900000001,1.6,0,0
2319,-1,-1,-1,-1,-1,2,-1,2,0,2,1498,-1.0,0,0,0.1,0.1,2.0,10,0
2320,-1,-1,-1,-1,-1,4,-1,3,3,1,800,0.0,0,0,0.030769230769230767,0.1,1.1111111111111112,0,0
2321,0,-1,0,12,-1,6,-1,1,2,1,11200,0.0,0,0,0.099009901,0.098039216,2.0,0,0
2322,-1,-1,4,1,3,5,3,4,0,1,1732,0.0,0,0,0.093457944,0.09009009,1.0,1,0
2323,0,-1,-1,6,-1,10,-1,1,10,2,940,0.16770186335403728,0,0,0.063694268,0.064516129,1.9230769230769231,1,0
2324,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2325,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2326,3,-1,3,-1,1,4,3,2,3,1,950,0.0,0,3,0.074626866,0.070422535,1.75,69,0
2327,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2328,-1,-1,-1,-1,-1,3,-1,3,1,2,1080,-1.0,0,1,0.098039216,0.099009901,1.375,21,0
2329,-1,-1,-1,7,-1,8,4,2,0,0,-1,-1.0,0,-1,-1.0,-1.0,-1.0,-1,0
2330,4,-1,-1,-1,-1,4,4,2,0,2,1730,-1.0,0,1,0.082644628,0.1,1.0,25,0
2331,-1,-1,-1,-1,-1,1,-1,1,3,2,1550,0.1806167400881057,0,7,0.022371365,0.085470085,1.7058823529411764,44,0
2332,-1,-1,-1,2,-1,1,3,1,4,1,670,0.1746987951807229,0,1,0.071428571,0.078125,1.25,33,0
2333,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2334,-1,-1,-1,-1,-1,11,-1,3,8,2,700,0.1887323943661972,0,2,0.039215686,0.1,1.4166666666666667,0,0
2335,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2336,-1,-1,-1,-1,-1,1,-1,5,7,1,88,0.0,0,0,0.097087379,0.09433962300000001,4.0,8,0
2337,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2338,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2339,-1,-1,-1,-1,-1,8,-1,5,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2340,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2341,3,-1,0,4,-1,3,4,2,5,2,198,-1.0,0,0,0.1,0.1,1.6666666666666667,7,0
2342,0,-1,0,5,-1,7,3,3,0,1,7380,-1.0,0,1,0.098039216,0.098039216,1.0,2,0
2343,-1,-1,-1,-1,-1,9,-1,1,2,1,978,0.13388429752066114,0,7,0.0456621,0.10576923076923077,1.0,3,0
2344,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2345,4,12,4,12,-1,3,-1,2,1,1,2476,-1.0,0,2,0.098039216,0.099009901,1.0,2,0
2346,3,-1,-1,1,-1,12,0,3,2,1,1350,0.0,0,45,0.10619469026548672,0.09433962300000001,1.3636363636363635,0,0
2347,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2348,-1,-1,-1,-1,3,7,-1,1,1,3,6900,0.15625,0,2,0.08403361300000001,0.07751938,1.0,4,0
2349,-1,-1,-1,-1,-1,11,-1,1,0,2,610,0.0,0,2,0.037174721,0.1,2.0,10,0
2350,-1,-1,-1,-1,-1,7,-1,2,1,1,1728,0.0,0,1,0.019298246,0.1,1.0,0,0
2351,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2352,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2353,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2354,-1,-1,-1,-1,-1,9,-1,1,3,1,1380,0.20304568527918784,0,0,0.056818182,0.1,2.2941176470588243,39,0
2355,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2356,0,-1,-1,3,-1,12,-1,2,1,1,590,0.0,0,3,0.092436975,0.099173554,1.0,16,0
2357,0,12,3,12,-1,6,4,1,3,1,180,0.0,9600,12,0.072463768,0.085470085,1.4375,8,0
2358,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2359,-1,-1,0,7,-1,10,4,1,8,1,200,0.0,460,0,0.068493151,0.098039216,1.95,38,0
2360,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2361,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2362,-1,-1,-1,-1,3,1,4,1,2,3,990,0.16666666666666666,0,0,0.096153846,0.093457944,1.3333333333333333,7,0
2363,0,-1,0,-1,-1,11,3,2,3,2,1260,0.0,0,0,0.026455026455026454,0.09009009,1.3888888888888888,7,0
2364,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2365,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2366,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2367,0,-1,3,3,-1,4,4,1,3,1,1240,0.0,0,0,0.095238095,0.086956522,1.0,15,0
2368,0,-1,-1,10,-1,2,-1,4,3,3,180,0.2,0,0,0.092592593,0.1,1.0,19,0
2369,3,-1,-1,7,-1,6,2,2,2,1,1040,0.0,0,0,0.087719298,0.087719298,1.0,6,0
2370,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2371,-1,-1,-1,-1,-1,9,-1,3,0,1,-1,0.0,0,109,0.026595744680851064,0.019083969465648856,-1.0,0,0
2372,-1,-1,-1,-1,-1,1,-1,5,0,1,-1,-1.0,0,0,0.1,0.083333333,-1.0,3,0
2373,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2374,-1,-1,-1,11,-1,3,-1,1,1,1,1,0.0,0,0,0.090909091,0.087719298,1.0,0,0
2375,4,-1,0,4,-1,7,4,1,2,1,1778,0.1617391304347826,0,0,0.051546392,0.045871559633027525,1.4,9,0
2376,-1,-1,-1,-1,-1,9,-1,2,1,1,1,-1.0,0,0,-1.0,-1.0,1.0,1,0
2377,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2378,-1,-1,-1,-1,-1,10,4,1,0,1,299,-1.0,0,23,0.087719298,0.081300813,1.0,1,0
2379,-1,-1,-1,-1,-1,5,-1,3,0,1,2180,0.2,0,1,0.068965517,0.1,1.0,1,0
2380,-1,1,-1,-1,-1,5,-1,2,0,2,1050,0.0,0,1,0.090909091,0.081967213,1.0,2,0
2381,-1,-1,0,-1,-1,9,-1,1,8,1,499,0.10588235294117647,0,1,0.06918239,0.042372880999999994,1.8333333333333333,0,0
2382,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2383,-1,-1,-1,-1,-1,2,-1,2,0,1,-1,-1.0,0,1,0.1,0.1,-1.0,18,0
2384,-1,-1,-1,-1,-1,1,-1,2,3,1,2560,-1.0,0,0,0.1,0.1,1.125,7,0
2385,-1,-1,-1,-1,-1,1,-1,2,2,2,1230,0.19090909090909086,0,1,0.082644628,0.1,1.3333333333333333,7,0
2386,-1,-1,-1,11,-1,5,-1,2,1,1,2100,-1.0,0,1,-1.0,-1.0,1.0,1,0
2387,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2388,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2389,-1,-1,-1,-1,-1,9,-1,1,7,1,300,0.0,0,0,0.087719298,0.08064516099999999,2.25,1,0
2390,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2391,-1,-1,-1,7,-1,5,-1,4,0,1,690,0.125,0,0,0.098039216,0.098039216,1.25,7,0
2392,0,-1,-1,7,-1,8,-1,2,4,1,1630,0.16666666666666666,0,-1,0.097087379,0.091743119,1.4285714285714286,14,0
2393,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2394,0,-1,-1,-1,-1,8,0,2,0,1,-1,-1.0,0,1,0.1,0.1,-1.0,3,0
2395,-1,-1,-1,-1,-1,2,-1,2,0,1,685,0.0,0,0,0.09433962300000001,0.092592593,1.0,3,0
2396,3,-1,-1,7,-1,11,3,2,1,1,1209,0.125,0,4,0.090909091,0.083333333,1.3333333333333333,29,0
2397,0,-1,-1,3,-1,6,3,2,0,3,3568,-1.0,0,-1,0.097087379,0.1,1.0,3,0
2398,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2399,-1,-1,-1,-1,3,1,-1,1,0,1,1200,0.0,0,0,0.089285714,0.08064516099999999,1.25,1,0
2400,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2401,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2402,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2403,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2404,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2405,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2406,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2407,-1,-1,-1,-1,-1,2,-1,1,2,2,910,0.1937901498929336,0,47,0.045602606,0.08064516099999999,1.1666666666666667,14,0
2408,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2409,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2410,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2411,-1,-1,0,6,-1,1,0,2,5,1,1490,0.16666666666666666,0,5,0.065359477,0.062111800999999994,1.6666666666666667,20,0
2412,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2413,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2414,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2415,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2416,-1,-1,-1,8,-1,9,-1,1,3,2,1481,0.1641025641025641,0,0,0.1,0.1,2.0,6,0
2417,-1,-1,0,-1,-1,10,-1,2,2,2,744,0.18181818181818185,0,0,0.07751938,0.07751938,1.125,14,0
2418,-1,-1,-1,1,-1,5,-1,2,4,1,2056,-1.0,0,0,-1.0,-1.0,2.1666666666666665,32,0
2419,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2420,-1,-1,3,-1,-1,11,0,2,1,1,1999,0.16049382716049382,0,3,0.094488189,0.072463768,1.3333333333333333,12,0
2421,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2422,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2423,-1,-1,-1,5,-1,8,4,1,0,1,-1,0.1358695652173913,0,17,0.058823529000000006,0.058139535,-1.0,3,0
2424,-1,-1,3,7,1,11,3,3,0,2,150,-1.0,0,3,0.08730158699999999,0.08,1.3,40,0
2425,-1,-1,0,-1,-1,7,0,0,0,1,1020,0.14736842105263154,0,0,0.076335878,0.061728395061728385,3.0,10,0
2426,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2427,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2428,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2429,-1,-1,-1,-1,-1,9,-1,2,0,1,1950,0.1111111111111111,3940,0,0.098039216,0.092592593,1.5,5,0
2430,-1,-1,-1,-1,-1,4,-1,3,0,0,-1,-1.0,0,-1,0.099009901,0.097087379,-1.0,-1,0
2431,-1,-1,-1,-1,-1,12,-1,1,3,1,2280,0.0,0,4,0.016442451420029897,0.1,1.619047619047619,0,0
2432,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2433,-1,-1,-1,-1,-1,4,0,1,0,2,2797,0.0,0,0,0.091743119,0.1,1.0,2,0
2434,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2435,-1,-1,-1,-1,-1,3,-1,4,0,2,1490,-1.0,0,0,0.097087379,0.092592593,1.0,7,0
2436,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2437,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2438,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2439,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2440,0,-1,-1,-1,-1,4,-1,2,0,1,1805,-1.0,0,0,0.085470085,0.1,1.0,0,0
2441,-1,-1,-1,-1,-1,8,-1,3,0,2,-1,-1.0,0,3,0.1,0.1,-1.0,4,0
2442,-1,-1,-1,-1,-1,11,4,2,4,2,1,0.0,0,5,0.060606060606060615,0.052083333333333336,1.0,0,0
2443,-1,-1,3,9,-1,3,0,3,5,2,420,0.2,0,2,0.031746031746031744,0.1,1.3333333333333333,21,0
2444,3,-1,3,12,-1,6,4,1,1,2,1788,0.14285714285714285,0,0,0.045045045045045036,0.043103447999999996,1.0,12,0
2445,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2446,0,-1,-1,6,3,5,4,1,0,2,13900,0.25,0,0,0.097087379,0.096153846,1.0,7,0
2447,0,5,-1,-1,3,3,-1,3,0,1,2040,-1.0,0,3,0.093457944,0.092592593,1.6,21,0
2448,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2449,4,-1,-1,11,-1,2,-1,2,0,0,-1,-1.0,0,-1,0.1,0.1,-1.0,-1,0
2450,-1,-1,0,2,-1,3,4,2,1,2,750,0.1557377049180328,0,6,0.054644809,0.06993007,1.2222222222222223,21,0
2451,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2452,-1,-1,-1,-1,-1,9,-1,0,0,1,550,0.0,0,0,0.023255814,0.1,1.75,28,0
2453,-1,-1,-1,-1,-1,7,-1,3,-1,-1,-1,-1.0,-1,1,0.1,0.1,-1.0,-1,0
2454,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2455,0,-1,-1,-1,-1,12,-1,3,0,1,3500,-1.0,0,0,0.096153846,0.092592593,1.0,6,0
2456,0,-1,-1,7,-1,2,4,2,0,2,459,0.1176470588235294,0,4,0.08620689699999999,0.08064516099999999,1.6,9,0
2457,-1,-1,0,-1,3,12,4,2,0,2,11,-1.0,0,-1,0.095238095,0.092592593,1.0,7,0
2458,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2459,0,-1,-1,-1,-1,3,-1,1,0,1,588,0.15,0,0,0.091743119,0.086956522,1.0,1,0
2460,0,-1,-1,4,-1,8,3,2,5,2,1280,0.0,0,13,0.09909909900000001,0.082644628,1.3,1,0
2461,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2462,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2463,-1,-1,-1,-1,-1,11,-1,2,0,1,2970,0.1,0,-1,0.099009901,0.092592593,1.0,1,0
2464,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2465,-1,-1,-1,-1,-1,8,-1,1,0,1,218,-1.0,0,0,0.096153846,0.091743119,1.5,5,0
2466,0,-1,0,8,-1,3,3,2,3,1,1500,0.13636363636363635,0,0,0.091743119,0.1,1.2142857142857142,24,0
2467,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2468,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2469,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2470,4,-1,3,11,-1,6,3,3,4,2,150,0.14423076923076922,0,0,0.086956522,0.06993007,1.2,8,0
2471,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2472,4,-1,-1,2,-1,12,0,5,0,1,300,-1.0,0,2,0.1,0.1,1.0,5,0
2473,3,-1,-1,7,-1,8,0,2,6,2,2438,0.14917127071823205,0,3,0.077464789,0.064102564,1.3,28,0
2474,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2475,-1,-1,-1,-1,-1,4,2,2,1,1,1497,-1.0,0,2,0.084745763,0.073529412,1.375,18,0
2476,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2477,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2478,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2479,-1,-1,-1,-1,-1,12,-1,2,2,1,1215,0.15384615384615385,0,0,0.09009009,0.08,1.0,3,0
2480,3,-1,4,-1,-1,7,-1,3,3,2,599,0.0,0,7,0.089552239,0.066666667,1.5,16,0
2481,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2482,-1,-1,-1,12,-1,5,3,3,0,1,2059,-1.0,0,0,0.068965517,0.1,1.0,13,0
2483,-1,-1,0,-1,-1,12,0,2,0,1,2866,0.0,0,2,0.088495575,0.081967213,1.3333333333333333,31,0
2484,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,1
2485,-1,-1,3,-1,-1,5,4,1,1,1,1158,0.0,0,3,0.082644628,0.07518797,2.333333333333333,8,0
2486,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2487,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2488,4,-1,3,11,-1,3,4,1,0,2,150,0.0,0,1,0.078740157,0.09009009,1.1666666666666667,9,0
2489,-1,-1,-1,6,-1,2,-1,2,3,1,158,-1.0,0,-1,0.098039216,0.097087379,1.8571428571428568,39,0
2490,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2491,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2492,3,-1,0,-1,-1,6,4,3,2,2,1458,0.125,0,26,0.096153846,0.083333333,1.0,3,0
2493,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2494,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2495,4,-1,4,5,-1,2,3,4,3,2,2800,0.060606060606060615,38000,4,0.087719298,0.097087379,1.5,14,0
2496,0,-1,3,7,-1,11,4,3,3,2,1600,-1.0,0,4,0.083333333,0.06944444400000001,1.3,84,0
2497,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,0.0,-1,0,0.091743119,0.089285714,-1.0,-1,0
2498,-1,-1,-1,4,-1,10,-1,2,0,1,150,-1.0,0,0,0.1,0.1,1.0,2,0
2499,4,-1,-1,9,-1,7,-1,1,3,3,300,0.0,0,2,0.017006803,0.096153846,2.0,61,0
2500,-1,-1,-1,3,-1,5,0,3,2,2,225,0.125,0,0,0.092592593,0.091743119,1.1111111111111112,1,0
2501,0,-1,3,12,3,2,0,4,0,2,2580,-1.0,0,0,0.1,0.1,1.0,13,0
2502,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2503,-1,-1,0,-1,-1,11,0,3,1,1,1960,0.0,0,2,0.091743119,0.087719298,1.0,11,0
2504,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2505,-1,-1,-1,12,-1,3,4,1,1,1,10300,0.0,0,1,0.08,0.1,1.0,1,0
2506,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2507,3,-1,4,9,-1,7,4,2,2,1,1319,0.16666666666666666,0,2,0.09009009,0.097087379,1.0833333333333333,19,0
2508,-1,-1,3,5,-1,6,-1,3,1,2,999,0.13043478260869565,0,3,0.091743119,0.09433962300000001,1.0,19,0
2509,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2510,-1,-1,-1,11,-1,12,0,3,0,1,359,0.0,0,0,0.095238095,0.093457944,1.0,2,0
2511,-1,-1,-1,-1,-1,12,-1,2,4,2,1,0.0,0,0,0.028490028490028487,0.1,1.1052631578947372,25,0
2512,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2513,-1,-1,-1,-1,-1,5,-1,2,0,0,-1,-1.0,0,0,0.086956522,0.1,-1.0,-1,0
2514,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2515,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2516,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2517,-1,-1,-1,-1,3,12,4,1,0,2,100,-1.0,0,1,0.097087379,0.092592593,1.0,14,0
2518,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2519,0,-1,0,5,-1,6,0,3,6,1,2630,0.1464968152866242,23550,5,0.089430894,0.065359477,1.125,47,0
2520,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2521,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
2522,-1,-1,0,3,-1,6,-1,1,5,3,1,0.079365079,0,5,0.055555556,0.1,1.1666666666666667,23,0
2523,0,-1,0,7,-1,9,-1,2,2,1,203,0.14285714285714285,0,1,0.087719298,0.081300813,1.25,8,0
2524,4,-1,0,2,-1,12,-1,2,1,1,150,0.0,0,0,0.093457944,0.092592593,1.25,8,0
2525,0,-1,-1,5,-1,4,0,2,0,2,2480,-1.0,0,1,0.1,0.1,1.0,6,0
2526,-1,-1,4,2,1,11,-1,3,2,2,6897,0.14285714285714285,0,2,0.093457944,0.1,1.0,2,0
2527,0,-1,0,6,-1,2,2,1,3,2,5010,0.16342412451361868,0,0,0.068965517,0.070422535,1.3333333333333333,4,0
